:START_ID,:END_ID,:TYPE,relationType,mechanism,weight,confidence,edge_supertype
event/956d4237,event/3005ad57,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/faca6fc6,event/6e6db8ce,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/1ef2a29d,event/6199a400,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/9feb77d0,event/ac1dd330,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/7687eed4,event/962771fe,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/ec10d589,event/f1ee914e,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/737ae327,event/cc867705,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/b954dd3e,event/3ce9100c,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/a26a6dca,event/fc1fb417,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/e92bf1fb,event/e1aeeab6,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/bee60dae,event/eb7cd4bf,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/aa8f4ad3,event/5f84b628,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/439f3e4b,event/38c7c9f6,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/20a11cd6,event/310521b4,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/4c60b4a5,event/be125043,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/d9077b22,event/6f03bf92,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/6616598c,event/e4ceca80,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/b00f5338,event/c8d8ca61,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/06326344,event/b689e630,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/fb2b589d,event/c45c3b5a,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/f0cbb4ee,event/00a3bde7,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/59a71c0d,event/a8794e00,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/a4b5798f,event/816a9c0d,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/be15c4bd,event/fbd7b8ce,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/e44c2dfb,event/b3d844eb,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/f7d3a675,event/b78061f6,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/271cb01c,event/a399bf80,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/3fe7787e,event/99781c65,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/7f5fd32d,event/1a6f0d1a,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/b40041ca,event/6c875c60,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/c0669c48,event/4cc030e4,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/2005ae8b,event/d658a13f,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/9e6745d2,event/6cfa9a5c,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/bc8014eb,event/b9bb3765,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/6d53a53d,event/8f54a0b9,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/61931e0a,event/9c9921b4,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/3327b308,event/f4d3a650,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/4ec84eee,event/a399bf80,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/3c474a87,event/58b1cb3e,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/57b0a49c,event/c66d4e8d,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/3f0169b9,event/f934be8a,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/1942ba5c,event/81b9d2b7,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/f54ca597,event/34f86a54,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/74b93944,event/10348fab,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/006e5a5c,event/956a1b86,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/5432256e,event/2cf60fdf,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/c8a83f63,event/faff95c7,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/456c188c,event/bae16e08,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/2b6050f7,event/4772e08e,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/be34a891,event/dc536912,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/8daa2c01,event/2a892bac,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/251a1950,event/299a255d,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/06b580fe,event/498da419,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/1bdefde8,event/82fb5338,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/9e96b7d6,event/324a9d9b,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/8465ccd2,event/dffce36b,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/aaf1a0fa,event/16ae96ff,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/4cec08d9,event/1f410900,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/f5bed25e,event/65bd169c,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/fbcf8b43,event/595e9fd7,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/e1391b77,event/698fde1b,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/456c188c,event/cd889ca9,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/3327b308,event/46f5fc87,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/2c2f20ea,event/e78b2cbd,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/0eb9bb9d,event/de983d08,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/aeac537e,event/db3dd19d,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/b764ea6d,event/6a46c368,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/bafac523,event/5557920d,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/a6a954b6,event/b73f96f0,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/da2660b7,event/da09606a,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/b7cecdb0,event/54438f4d,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/50d318e8,event/848c80be,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/408aa8a9,event/62074059,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/b6ed9e24,event/f56a4fba,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/f155c579,event/e9802e7e,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/c5334bb4,event/fb2309a8,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/244ed188,event/d39f5237,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/3a7d1245,event/52b20bd9,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/9c110f3d,event/06c738ed,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/bd661a3e,event/afdfb694,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/8c76108f,event/8ac847b1,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/a3e5e7ce,event/441ade9d,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/1f53011b,event/50fa6d42,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/227fe2e2,event/52ea7a49,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/d4a8148f,event/e424c977,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/9f7c2885,event/9a01d1fd,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/3d6cd319,event/d79dba56,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/9956f04e,event/04319df7,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/df88eb52,event/1f68dc05,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/2f233712,event/918d0e34,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/bc2102c4,event/066319f2,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/ba25f09e,event/fb3c1b04,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/ac727c8a,event/7a9421fa,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/84c2863b,event/46f5fc87,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/1793e98f,event/afc24a81,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/e67a803b,event/d766863e,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/0b61d068,event/20c2e760,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/c15a9261,event/e9d569ab,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/9755aaaa,event/d77bb0b0,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/6ed47292,event/1af56b4a,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/a3fb30b3,event/9b435322,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/e623ac12,event/a2e71cdd,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/a44aa5f2,event/cc53d5e4,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/77cb141f,event/6b8e2559,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/37aab550,event/c88fa53c,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/f84e61db,event/7843eba1,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/4debef92,event/ef0a28c0,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/23d2d67d,event/12ae56f5,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/35488e1f,event/93b2df24,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/0d60c6fa,event/0bd12779,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/9642ca3f,event/30c86e61,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
event/b539bdae,event/c98cec58,CAUSES,EVENT_ENABLES_NEXT,Pip's explanation about his visit to Richmond leads to Miss Havisham confirming his assumptions.,0.0,0.7,CAUSAL_PRODUCTION
event/e197046b,event/ac1597cf,CAUSES,EVENT_REINFORCEMENT,Wemmick's guidance reinforces the narrator's gratitude.,0.0,0.6,CAUSAL_PRODUCTION
event/fd27223f,event/726b0aaa,CAUSES,CAUSES_REVERSAL,The death of Mr. Havisham's second wife leads to a change in his relationship with his son.,0.0,0.7,NARRATIVE_ESCALATION
event/944d3595,event/ef3ce03f,CAUSES,EVENT_ENABLES_NEXT,The stranger's inquiry about the church on the marshes prompts the narrator to head towards the marshes.,0.0,0.8,CAUSAL_PRODUCTION
